UID,languages
construction-of-the-highway-moscow-petersburg-through-the-khimki-forest-russia,ar
construction-of-the-highway-moscow-petersburg-through-the-khimki-forest-russia,es
construction-of-the-highway-moscow-petersburg-through-the-khimki-forest-russia,tr
construction-of-the-highway-moscow-petersburg-through-the-khimki-forest-russia,fr
thousands-of-villagers-gathered-to-protest-against-the-jingxi-xinfa-aluminum-plant-in-guangxichina,cn
thousands-of-villagers-gathered-to-protest-against-the-jingxi-xinfa-aluminum-plant-in-guangxichina,ar
thousands-of-villagers-gathered-to-protest-against-the-jingxi-xinfa-aluminum-plant-in-guangxichina,it
thousands-of-villagers-gathered-to-protest-against-the-jingxi-xinfa-aluminum-plant-in-guangxichina,tr
thousands-of-villagers-gathered-to-protest-against-the-jingxi-xinfa-aluminum-plant-in-guangxichina,fr
thousands-of-villagers-gathered-to-protest-against-the-jingxi-xinfa-aluminum-plant-in-guangxichina,en
thousands-of-villagers-gathered-to-protest-against-the-jingxi-xinfa-aluminum-plant-in-guangxichina,es
habitantes-de-shaglli-contra-proyecto-minero-shyri-ecuador,en
habitantes-de-shaglli-contra-proyecto-minero-shyri-ecuador,fr
habitantes-de-shaglli-contra-proyecto-minero-shyri-ecuador,it
habitantes-de-shaglli-contra-proyecto-minero-shyri-ecuador,es
habitantes-de-shaglli-contra-proyecto-minero-shyri-ecuador,tr
habitantes-de-shaglli-contra-proyecto-minero-shyri-ecuador,cn
habitantes-de-shaglli-contra-proyecto-minero-shyri-ecuador,ar
anti-fracking-uprising-in-ain-salah,en
anti-fracking-uprising-in-ain-salah,tr
anti-fracking-uprising-in-ain-salah,it
anti-fracking-uprising-in-ain-salah,cn
anti-fracking-uprising-in-ain-salah,es
anti-fracking-uprising-in-ain-salah,ar
anti-fracking-uprising-in-ain-salah,fr
complejo-inmobiliario-mitikah-ciudad-viva,ar
complejo-inmobiliario-mitikah-ciudad-viva,en
complejo-inmobiliario-mitikah-ciudad-viva,tr
complejo-inmobiliario-mitikah-ciudad-viva,cn
complejo-inmobiliario-mitikah-ciudad-viva,it
complejo-inmobiliario-mitikah-ciudad-viva,fr
complejo-inmobiliario-mitikah-ciudad-viva,es
cano-limon-oilfield-in-arauquita-arauca-colombia,tr
cano-limon-oilfield-in-arauquita-arauca-colombia,es
cano-limon-oilfield-in-arauquita-arauca-colombia,fr
cano-limon-oilfield-in-arauquita-arauca-colombia,en
cano-limon-oilfield-in-arauquita-arauca-colombia,cn
cano-limon-oilfield-in-arauquita-arauca-colombia,it
cano-limon-oilfield-in-arauquita-arauca-colombia,ar
represas-del-rio-santa-cruz1,ar
represas-del-rio-santa-cruz1,it
represas-del-rio-santa-cruz1,tr
represas-del-rio-santa-cruz1,fr
represas-del-rio-santa-cruz1,cn
represas-del-rio-santa-cruz1,en
represas-del-rio-santa-cruz1,es
residents-protest-against-planned-electroplating-plant-in-dongyang-zhejiang-china,cn
residents-protest-against-planned-electroplating-plant-in-dongyang-zhejiang-china,fr
residents-protest-against-planned-electroplating-plant-in-dongyang-zhejiang-china,es
residents-protest-against-planned-electroplating-plant-in-dongyang-zhejiang-china,ar
residents-protest-against-planned-electroplating-plant-in-dongyang-zhejiang-china,en
residents-protest-against-planned-electroplating-plant-in-dongyang-zhejiang-china,tr
residents-protest-against-planned-electroplating-plant-in-dongyang-zhejiang-china,it
norsudtimber-illegal-in-drc,en
norsudtimber-illegal-in-drc,cn
norsudtimber-illegal-in-drc,fr
norsudtimber-illegal-in-drc,es
norsudtimber-illegal-in-drc,tr
norsudtimber-illegal-in-drc,ar
norsudtimber-illegal-in-drc,it
gold-min,en
gold-min,ar
gold-min,tr
gold-min,cn
gold-min,fr
gold-min,es
gold-min,it
presa-de-el-zapotillo-jalisco-mexico,en
presa-de-el-zapotillo-jalisco-mexico,tr
presa-de-el-zapotillo-jalisco-mexico,it
presa-de-el-zapotillo-jalisco-mexico,fr
presa-de-el-zapotillo-jalisco-mexico,es
presa-de-el-zapotillo-jalisco-mexico,ar
presa-de-el-zapotillo-jalisco-mexico,cn
ptpn-ii-displaces-indigenous-rakyat-pununggu-people-for-plantations-in-north-sumatra-indonesia,tr
ptpn-ii-displaces-indigenous-rakyat-pununggu-people-for-plantations-in-north-sumatra-indonesia,en
ptpn-ii-displaces-indigenous-rakyat-pununggu-people-for-plantations-in-north-sumatra-indonesia,cn
ptpn-ii-displaces-indigenous-rakyat-pununggu-people-for-plantations-in-north-sumatra-indonesia,es
ptpn-ii-displaces-indigenous-rakyat-pununggu-people-for-plantations-in-north-sumatra-indonesia,ar
ptpn-ii-displaces-indigenous-rakyat-pununggu-people-for-plantations-in-north-sumatra-indonesia,it
ptpn-ii-displaces-indigenous-rakyat-pununggu-people-for-plantations-in-north-sumatra-indonesia,fr
jirau-and-santo-antonio-dams-on-madeira-river-brazil,es
jirau-and-santo-antonio-dams-on-madeira-river-brazil,fr
jirau-and-santo-antonio-dams-on-madeira-river-brazil,it
jirau-and-santo-antonio-dams-on-madeira-river-brazil,ar
jirau-and-santo-antonio-dams-on-madeira-river-brazil,tr
jirau-and-santo-antonio-dams-on-madeira-river-brazil,cn
jirau-and-santo-antonio-dams-on-madeira-river-brazil,en
jamsher-solid-waste-treatment-plant-jalandhar-punjab-india,es
jamsher-solid-waste-treatment-plant-jalandhar-punjab-india,tr
jamsher-solid-waste-treatment-plant-jalandhar-punjab-india,en
jamsher-solid-waste-treatment-plant-jalandhar-punjab-india,it
jamsher-solid-waste-treatment-plant-jalandhar-punjab-india,fr
jamsher-solid-waste-treatment-plant-jalandhar-punjab-india,cn
jamsher-solid-waste-treatment-plant-jalandhar-punjab-india,ar
mutanda-mine-democratic-republic-of-congo,en
mutanda-mine-democratic-republic-of-congo,tr
mutanda-mine-democratic-republic-of-congo,es
mutanda-mine-democratic-republic-of-congo,fr
mutanda-mine-democratic-republic-of-congo,it
mutanda-mine-democratic-republic-of-congo,cn
mutanda-mine-democratic-republic-of-congo,ar
proposed-garbage-incineration-plant-draws-mass-protest-in-guangdong-china,es
proposed-garbage-incineration-plant-draws-mass-protest-in-guangdong-china,en
proposed-garbage-incineration-plant-draws-mass-protest-in-guangdong-china,ar
proposed-garbage-incineration-plant-draws-mass-protest-in-guangdong-china,cn
proposed-garbage-incineration-plant-draws-mass-protest-in-guangdong-china,tr
proposed-garbage-incineration-plant-draws-mass-protest-in-guangdong-china,it
proposed-garbage-incineration-plant-draws-mass-protest-in-guangdong-china,fr
dugarajapatnam-port-andhra-pradesh-india,cn
dugarajapatnam-port-andhra-pradesh-india,fr
dugarajapatnam-port-andhra-pradesh-india,ar
dugarajapatnam-port-andhra-pradesh-india,en
dugarajapatnam-port-andhra-pradesh-india,tr
dugarajapatnam-port-andhra-pradesh-india,es
dugarajapatnam-port-andhra-pradesh-india,it
mokoron-hill-nicaragua,en
mokoron-hill-nicaragua,tr
mokoron-hill-nicaragua,es
mokoron-hill-nicaragua,fr
mokoron-hill-nicaragua,ar
mokoron-hill-nicaragua,it
mokoron-hill-nicaragua,cn
illegal-stone-quarry-in-andarawewa-forest-reserve,en
illegal-stone-quarry-in-andarawewa-forest-reserve,cn
illegal-stone-quarry-in-andarawewa-forest-reserve,fr
illegal-stone-quarry-in-andarawewa-forest-reserve,it
illegal-stone-quarry-in-andarawewa-forest-reserve,ar
illegal-stone-quarry-in-andarawewa-forest-reserve,tr
illegal-stone-quarry-in-andarawewa-forest-reserve,es
marble-mining-in-indigenous-mollo-territory-in-west-timor-indonesia,cn
marble-mining-in-indigenous-mollo-territory-in-west-timor-indonesia,en
marble-mining-in-indigenous-mollo-territory-in-west-timor-indonesia,es
marble-mining-in-indigenous-mollo-territory-in-west-timor-indonesia,tr
marble-mining-in-indigenous-mollo-territory-in-west-timor-indonesia,it
marble-mining-in-indigenous-mollo-territory-in-west-timor-indonesia,ar
marble-mining-in-indigenous-mollo-territory-in-west-timor-indonesia,fr
water-pollution-caused-by-coal-mines-and-gas-field-at-xiaohaotu-shaanxi-china,en
water-pollution-caused-by-coal-mines-and-gas-field-at-xiaohaotu-shaanxi-china,cn
water-pollution-caused-by-coal-mines-and-gas-field-at-xiaohaotu-shaanxi-china,it
water-pollution-caused-by-coal-mines-and-gas-field-at-xiaohaotu-shaanxi-china,ar
water-pollution-caused-by-coal-mines-and-gas-field-at-xiaohaotu-shaanxi-china,tr
water-pollution-caused-by-coal-mines-and-gas-field-at-xiaohaotu-shaanxi-china,es
water-pollution-caused-by-coal-mines-and-gas-field-at-xiaohaotu-shaanxi-china,fr
bc-hydro-site-c-dam-canada,es
bc-hydro-site-c-dam-canada,en
bc-hydro-site-c-dam-canada,tr
bc-hydro-site-c-dam-canada,ar
bc-hydro-site-c-dam-canada,fr
bc-hydro-site-c-dam-canada,it
bc-hydro-site-c-dam-canada,cn
sponge-iron-factories-in-west-bengal-india,es
sponge-iron-factories-in-west-bengal-india,it
sponge-iron-factories-in-west-bengal-india,fr
sponge-iron-factories-in-west-bengal-india,en
sponge-iron-factories-in-west-bengal-india,ar
sponge-iron-factories-in-west-bengal-india,cn
sponge-iron-factories-in-west-bengal-india,tr
roma-in-the-settlement-kale-displaced-under-the-excuse-of-a-hotel-complex-construction-skopje-macedonia,it
roma-in-the-settlement-kale-displaced-under-the-excuse-of-a-hotel-complex-construction-skopje-macedonia,en
roma-in-the-settlement-kale-displaced-under-the-excuse-of-a-hotel-complex-construction-skopje-macedonia,fr
roma-in-the-settlement-kale-displaced-under-the-excuse-of-a-hotel-complex-construction-skopje-macedonia,tr
roma-in-the-settlement-kale-displaced-under-the-excuse-of-a-hotel-complex-construction-skopje-macedonia,ar
roma-in-the-settlement-kale-displaced-under-the-excuse-of-a-hotel-complex-construction-skopje-macedonia,cn
roma-in-the-settlement-kale-displaced-under-the-excuse-of-a-hotel-complex-construction-skopje-macedonia,es
saemangeun-reclamation-project-south-korea,it
saemangeun-reclamation-project-south-korea,cn
saemangeun-reclamation-project-south-korea,tr
saemangeun-reclamation-project-south-korea,es
saemangeun-reclamation-project-south-korea,en
saemangeun-reclamation-project-south-korea,ar
saemangeun-reclamation-project-south-korea,fr
proyecto-caycayen-neuquen-argentina,en
proyecto-caycayen-neuquen-argentina,it
proyecto-caycayen-neuquen-argentina,tr
proyecto-caycayen-neuquen-argentina,ar
proyecto-caycayen-neuquen-argentina,cn
proyecto-caycayen-neuquen-argentina,es
proyecto-caycayen-neuquen-argentina,fr
water-privatisation-egypt,en
water-privatisation-egypt,it
water-privatisation-egypt,ar
water-privatisation-egypt,tr
water-privatisation-egypt,fr
water-privatisation-egypt,es
water-privatisation-egypt,cn
guajajara-community-against-illegal-loggers-in-terra-indigena-arariboia-maranhao-brazil,en
guajajara-community-against-illegal-loggers-in-terra-indigena-arariboia-maranhao-brazil,tr
guajajara-community-against-illegal-loggers-in-terra-indigena-arariboia-maranhao-brazil,fr
guajajara-community-against-illegal-loggers-in-terra-indigena-arariboia-maranhao-brazil,it
guajajara-community-against-illegal-loggers-in-terra-indigena-arariboia-maranhao-brazil,cn
guajajara-community-against-illegal-loggers-in-terra-indigena-arariboia-maranhao-brazil,es
guajajara-community-against-illegal-loggers-in-terra-indigena-arariboia-maranhao-brazil,ar
wanning-waste-to-energy-plant-hainan-china,en
wanning-waste-to-energy-plant-hainan-china,cn
wanning-waste-to-energy-plant-hainan-china,fr
wanning-waste-to-energy-plant-hainan-china,es
wanning-waste-to-energy-plant-hainan-china,ar
wanning-waste-to-energy-plant-hainan-china,it
wanning-waste-to-energy-plant-hainan-china,tr
paks-nuclear-plant-expansion-hungary,en
paks-nuclear-plant-expansion-hungary,tr
paks-nuclear-plant-expansion-hungary,es
paks-nuclear-plant-expansion-hungary,it
paks-nuclear-plant-expansion-hungary,ar
paks-nuclear-plant-expansion-hungary,fr
paks-nuclear-plant-expansion-hungary,cn
polluted-drinking-water-in-basra,en
polluted-drinking-water-in-basra,fr
polluted-drinking-water-in-basra,es
polluted-drinking-water-in-basra,cn
polluted-drinking-water-in-basra,tr
polluted-drinking-water-in-basra,ar
polluted-drinking-water-in-basra,it
public-interest-litigation-against-tianji-luan-chemical-due-to-air-pollution-shanxi-china,cn
public-interest-litigation-against-tianji-luan-chemical-due-to-air-pollution-shanxi-china,it
public-interest-litigation-against-tianji-luan-chemical-due-to-air-pollution-shanxi-china,fr
public-interest-litigation-against-tianji-luan-chemical-due-to-air-pollution-shanxi-china,es
public-interest-litigation-against-tianji-luan-chemical-due-to-air-pollution-shanxi-china,tr
public-interest-litigation-against-tianji-luan-chemical-due-to-air-pollution-shanxi-china,ar
public-interest-litigation-against-tianji-luan-chemical-due-to-air-pollution-shanxi-china,en
jeannette-kawas-fernandez-case-honduras,fr
jeannette-kawas-fernandez-case-honduras,ar
jeannette-kawas-fernandez-case-honduras,it
jeannette-kawas-fernandez-case-honduras,tr
jeannette-kawas-fernandez-case-honduras,cn
jeannette-kawas-fernandez-case-honduras,en
jeannette-kawas-fernandez-case-honduras,es
the-decimation-of-palestines-fishing-industry,en
the-decimation-of-palestines-fishing-industry,tr
the-decimation-of-palestines-fishing-industry,ar
the-decimation-of-palestines-fishing-industry,fr
the-decimation-of-palestines-fishing-industry,cn
the-decimation-of-palestines-fishing-industry,es
the-decimation-of-palestines-fishing-industry,it
northstar-oil-field-usa,ar
northstar-oil-field-usa,it
northstar-oil-field-usa,tr
northstar-oil-field-usa,es
northstar-oil-field-usa,en
northstar-oil-field-usa,cn
northstar-oil-field-usa,fr
conexao-abrolhos-campaign-against-the-auction-of-oil-and-gas-blocks-close-to-abrolhos,ar
conexao-abrolhos-campaign-against-the-auction-of-oil-and-gas-blocks-close-to-abrolhos,es
conexao-abrolhos-campaign-against-the-auction-of-oil-and-gas-blocks-close-to-abrolhos,fr
conexao-abrolhos-campaign-against-the-auction-of-oil-and-gas-blocks-close-to-abrolhos,tr
conexao-abrolhos-campaign-against-the-auction-of-oil-and-gas-blocks-close-to-abrolhos,en
conexao-abrolhos-campaign-against-the-auction-of-oil-and-gas-blocks-close-to-abrolhos,it
conexao-abrolhos-campaign-against-the-auction-of-oil-and-gas-blocks-close-to-abrolhos,cn
chachi-indigenous-centre-el-encanto-vs-durini-ecuador,en
chachi-indigenous-centre-el-encanto-vs-durini-ecuador,ar
chachi-indigenous-centre-el-encanto-vs-durini-ecuador,tr
chachi-indigenous-centre-el-encanto-vs-durini-ecuador,cn
chachi-indigenous-centre-el-encanto-vs-durini-ecuador,es
chachi-indigenous-centre-el-encanto-vs-durini-ecuador,fr
chachi-indigenous-centre-el-encanto-vs-durini-ecuador,it
fehmarn-belt-fixed-link-germany-denmark,en
fehmarn-belt-fixed-link-germany-denmark,it
fehmarn-belt-fixed-link-germany-denmark,es
fehmarn-belt-fixed-link-germany-denmark,cn
fehmarn-belt-fixed-link-germany-denmark,ar
fehmarn-belt-fixed-link-germany-denmark,tr
fehmarn-belt-fixed-link-germany-denmark,fr
planta-fotovoltaica-los-prados-53-mw-namasigue-honduras,it
planta-fotovoltaica-los-prados-53-mw-namasigue-honduras,cn
planta-fotovoltaica-los-prados-53-mw-namasigue-honduras,ar
planta-fotovoltaica-los-prados-53-mw-namasigue-honduras,es
planta-fotovoltaica-los-prados-53-mw-namasigue-honduras,en
planta-fotovoltaica-los-prados-53-mw-namasigue-honduras,tr
planta-fotovoltaica-los-prados-53-mw-namasigue-honduras,fr
saramaka-people-against-the-state-of-suriname,en
saramaka-people-against-the-state-of-suriname,cn
saramaka-people-against-the-state-of-suriname,it
saramaka-people-against-the-state-of-suriname,tr
saramaka-people-against-the-state-of-suriname,es
saramaka-people-against-the-state-of-suriname,fr
saramaka-people-against-the-state-of-suriname,ar
waste-management-in-subotica,en
waste-management-in-subotica,fr
waste-management-in-subotica,tr
waste-management-in-subotica,cn
waste-management-in-subotica,ar
waste-management-in-subotica,it
waste-management-in-subotica,es
wastepickers-in-ankara-struggle-to-be-formally-incorporated-into-the-legal-waste-collecting-framework-turkey,fr
wastepickers-in-ankara-struggle-to-be-formally-incorporated-into-the-legal-waste-collecting-framework-turkey,es
wastepickers-in-ankara-struggle-to-be-formally-incorporated-into-the-legal-waste-collecting-framework-turkey,en
wastepickers-in-ankara-struggle-to-be-formally-incorporated-into-the-legal-waste-collecting-framework-turkey,cn
wastepickers-in-ankara-struggle-to-be-formally-incorporated-into-the-legal-waste-collecting-framework-turkey,it
wastepickers-in-ankara-struggle-to-be-formally-incorporated-into-the-legal-waste-collecting-framework-turkey,ar
wastepickers-in-ankara-struggle-to-be-formally-incorporated-into-the-legal-waste-collecting-framework-turkey,tr
alibag-sez-in-mumbai-mh-india,cn
alibag-sez-in-mumbai-mh-india,tr
alibag-sez-in-mumbai-mh-india,ar
alibag-sez-in-mumbai-mh-india,fr
alibag-sez-in-mumbai-mh-india,it
alibag-sez-in-mumbai-mh-india,en
alibag-sez-in-mumbai-mh-india,es
palm-islands-uae,en
palm-islands-uae,tr
palm-islands-uae,es
palm-islands-uae,cn
palm-islands-uae,fr
palm-islands-uae,it
palm-islands-uae,ar
champlain-hudson-power-express,en
champlain-hudson-power-express,fr
champlain-hudson-power-express,ar
champlain-hudson-power-express,cn
champlain-hudson-power-express,es
champlain-hudson-power-express,it
champlain-hudson-power-express,tr
illegal-mining-at-bainaimiao-coal-mine-in-dorbod-banner-ulanqab-inner-mongolia-china,tr
illegal-mining-at-bainaimiao-coal-mine-in-dorbod-banner-ulanqab-inner-mongolia-china,en
illegal-mining-at-bainaimiao-coal-mine-in-dorbod-banner-ulanqab-inner-mongolia-china,ar
illegal-mining-at-bainaimiao-coal-mine-in-dorbod-banner-ulanqab-inner-mongolia-china,fr
illegal-mining-at-bainaimiao-coal-mine-in-dorbod-banner-ulanqab-inner-mongolia-china,es
illegal-mining-at-bainaimiao-coal-mine-in-dorbod-banner-ulanqab-inner-mongolia-china,cn
illegal-mining-at-bainaimiao-coal-mine-in-dorbod-banner-ulanqab-inner-mongolia-china,it
health-and-environmental-impacts-of-the-petrochemical-complex-in-tarragona-spain,it
health-and-environmental-impacts-of-the-petrochemical-complex-in-tarragona-spain,en
health-and-environmental-impacts-of-the-petrochemical-complex-in-tarragona-spain,cn
health-and-environmental-impacts-of-the-petrochemical-complex-in-tarragona-spain,ar
health-and-environmental-impacts-of-the-petrochemical-complex-in-tarragona-spain,fr
health-and-environmental-impacts-of-the-petrochemical-complex-in-tarragona-spain,tr
health-and-environmental-impacts-of-the-petrochemical-complex-in-tarragona-spain,es
homestead-temporary-shelter-for-unaccompanied-children,fr
homestead-temporary-shelter-for-unaccompanied-children,en
homestead-temporary-shelter-for-unaccompanied-children,cn
homestead-temporary-shelter-for-unaccompanied-children,it
homestead-temporary-shelter-for-unaccompanied-children,es
homestead-temporary-shelter-for-unaccompanied-children,ar
