color,id,name,slug
#7a43b6,5,Mobilization for reparations once impacts have been felt,master-agua-quang-ninh-mines
#7a43b6,5,Mobilization for reparations once impacts have been felt,quarry-naljezici-montenegro
#7a43b6,5,Mobilization for reparations once impacts have been felt,mikmaq-fisheries-dispute
#46a546,3,PREVENTIVE resistance (precautionary phase),samokov-landfill-site
#ee2c2c,4,In REACTION to the implementation (during construction or operation),illegal-logging-in-pirititi-indigenous-territory-roraima-brazil
#ee2c2c,4,In REACTION to the implementation (during construction or operation),diwalwal-mineral-reservation-on-indigenous-land-in-monkayo-compostela-valley
#46a546,3,PREVENTIVE resistance (precautionary phase),lamassada-struggle-zad
#46a546,3,PREVENTIVE resistance (precautionary phase),proyecto-hidroelectrico-chan-panama
#7a43b6,5,Mobilization for reparations once impacts have been felt,protests-against-the-dumping-of-moscows-rubbish-at-alexandrov-landfill-the-height-of-which-is-that-of-a-10-storey-building
#ee2c2c,4,In REACTION to the implementation (during construction or operation),narra-citinickel-mine-in-palawan-philippines
#46a546,3,PREVENTIVE resistance (precautionary phase),the-fast-breeder-reacton-monju-japan
#ee2c2c,4,In REACTION to the implementation (during construction or operation),ekiti-airport
#46a546,3,PREVENTIVE resistance (precautionary phase),royalcos-mining-explorations-in-bakun-municipality
#7a43b6,5,Mobilization for reparations once impacts have been felt,pt-kahatex-pt-insan-sandan-internusa-and-pt-five-star-textile
#999999,1,UNKNOWN,crude-fire-ravages-ubeji-nigeria
#ee2c2c,4,In REACTION to the implementation (during construction or operation),conflict-involving-miners-of-juma-river-novo-aripuana-am-brazil
#7a43b6,5,Mobilization for reparations once impacts have been felt,untreated-sewage-discharge-from-the-jinlong-industrial-park-of-hengshan-county-hunan-china
#46a546,3,PREVENTIVE resistance (precautionary phase),sea-gypsies-of-myanmar-livelihoods-threatened-by-the-pearl-producing-companies
#ee2c2c,4,In REACTION to the implementation (during construction or operation),exploratory-fracking-in-balcombe-uk
#999999,1,UNKNOWN,mamanwa-communities-of-dinarawan-and-bunga-asserting-ancestral-land-rights
#ee2c2c,4,In REACTION to the implementation (during construction or operation),land-grabbing-in-forestland-for-human-settlements
#7a43b6,5,Mobilization for reparations once impacts have been felt,los-impactos-socioambientales-del-complejo-industrial-petrolero-jose-antonio-anzoategui
#46a546,3,PREVENTIVE resistance (precautionary phase),allain-duhangan-hydropower-project-india
#ee2c2c,4,In REACTION to the implementation (during construction or operation),dtz-ozgeo-gold-penhalonga-zimbabwe
#46a546,3,PREVENTIVE resistance (precautionary phase),chevron-port-project-at-the-gulf-of-thailand
#ee2c2c,4,In REACTION to the implementation (during construction or operation),destruccion-ecosistema-bioestrategico-el-lipa-arauca-colombia
#7a43b6,5,Mobilization for reparations once impacts have been felt,eucalyptus-monoculture-in-eunapolis-bahia-brazil
#ffc40d,2,LATENT (no visible resistance),conflicto-forestal-en-la-reserva-del-patrimonio-natural-y-cultural-del-copaibo-de-concepcion
#ee2c2c,4,In REACTION to the implementation (during construction or operation),gowanus-canal
#ee2c2c,4,In REACTION to the implementation (during construction or operation),socfin-agricultural-company-sierra-leone-ltd-oil-palm-plantation-in-malen-chiefdom-pujeun-district-sierra-leone
#7a43b6,5,Mobilization for reparations once impacts have been felt,military-waste-destruction-niksic-montenegro
,,,endorois
#7a43b6,5,Mobilization for reparations once impacts have been felt,bajo-la-alumbrera-mine-argentina
#ee2c2c,4,In REACTION to the implementation (during construction or operation),tanintharyi-nature-reserve-tanintharyi-region-myanmar
#999999,1,UNKNOWN,lagos-explosion-kills-over-200
#46a546,3,PREVENTIVE resistance (precautionary phase),karawang-airport-on-north-coast-of-java-indonesia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),ankulapaturu-thermal-power-plant-ap-india
#ffc40d,2,LATENT (no visible resistance),plantar-cdm-tree-plantation-project-brazil
#46a546,3,PREVENTIVE resistance (precautionary phase),hidroelectricas-chicoa
#46a546,3,PREVENTIVE resistance (precautionary phase),nuclear-power-plant-in-qusair-amra-jordan
#ee2c2c,4,In REACTION to the implementation (during construction or operation),kdc-international-land-grab-conflict-kampong-chhnang-cambodia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),iffco-kisan-sez-in-nellore-ap-india
#7a43b6,5,Mobilization for reparations once impacts have been felt,mozambique-water-pollution-from-a-dumpsite-zimbabwe
#ee2c2c,4,In REACTION to the implementation (during construction or operation),internationa-airport-in-kertajati-java-indonesia
#7a43b6,5,Mobilization for reparations once impacts have been felt,segovia-gold-mining-antioquia-colombia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),rio-tinto-la-matanza-de-1888
#7a43b6,5,Mobilization for reparations once impacts have been felt,contaminacion-del-agua-por-nitratos-en-osona-catalunya
#7a43b6,5,Mobilization for reparations once impacts have been felt,the-avocado-agribusiness-and-water-drought-in-petorca-chile
#ee2c2c,4,In REACTION to the implementation (during construction or operation),gmos-in-aragon-spain
#ee2c2c,4,In REACTION to the implementation (during construction or operation),gold-mining-in-indigenous-yanomami-territory-brazil
,,,represa-benito-juarez-oaxaca-mexico
#46a546,3,PREVENTIVE resistance (precautionary phase),regional-landfill-lecevica-croatia
#7a43b6,5,Mobilization for reparations once impacts have been felt,oil-spills-around-usinsk-komi-republic
#46a546,3,PREVENTIVE resistance (precautionary phase),airport-arial-beel
#ee2c2c,4,In REACTION to the implementation (during construction or operation),tigyit-coal-power-plant-shan-state-myanmar
#ee2c2c,4,In REACTION to the implementation (during construction or operation),ocupa-maua-urban-squatting-sao-paulo-brazil
#ee2c2c,4,In REACTION to the implementation (during construction or operation),agro-ecoenergy
#46a546,3,PREVENTIVE resistance (precautionary phase),ituango-hidroelectrica-colombia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),penasquito
#7a43b6,5,Mobilization for reparations once impacts have been felt,anangu-aboriginal-stopped-tourism-expansion-and-the-climb-to-the-top-of-uluru-rock-australia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),loei-gold-mine-thailand
#46a546,3,PREVENTIVE resistance (precautionary phase),wastewater-treatment-collector-in-botun-montenegro
#7a43b6,5,Mobilization for reparations once impacts have been felt,dirty-fishmeal-production-in-nouadhibou-mauritania
#ee2c2c,4,In REACTION to the implementation (during construction or operation),mapithel-dam-manipur-india
#ee2c2c,4,In REACTION to the implementation (during construction or operation),quebrada-blanca-tarapaca-chile
#ffc40d,2,LATENT (no visible resistance),roma-roma-settlement-next-to-the-us-steel-factory-and-running-water-only-two-hours-per-day-in-slovakia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),platinum-mining-in-eastern-shan-state-myanmar
#7a43b6,5,Mobilization for reparations once impacts have been felt,phosphates-mining-in-the-gardening-zone-of-niayes-mboro-senegal
#7a43b6,5,Mobilization for reparations once impacts have been felt,contamination-of-the-river-palo-in-puerto-tejada-colombia
#46a546,3,PREVENTIVE resistance (precautionary phase),ecuadors-prior-consult-in-the-oil-blocks-20-and-29-ecuador
#46a546,3,PREVENTIVE resistance (precautionary phase),gas-grabs-algeria
#46a546,3,PREVENTIVE resistance (precautionary phase),killing-of-lina-and-ramon-pesadilla-human-rigths-and-environmental-defenders-in-compostela-valley-philippines
#46a546,3,PREVENTIVE resistance (precautionary phase),save-polesia-stop-construction-of-e40-waterway
#46a546,3,PREVENTIVE resistance (precautionary phase),planned-open-pit-mine-in-zloczew-poland
#ee2c2c,4,In REACTION to the implementation (during construction or operation),cut-flowers-industry-in-pedro-moncayo-ecuador
#ee2c2c,4,In REACTION to the implementation (during construction or operation),rio-tula-y-el-tunel-emisor-oriente-teo
#ee2c2c,4,In REACTION to the implementation (during construction or operation),preservation-of-livelihood-of-sarikecili-nomads-turkey
#46a546,3,PREVENTIVE resistance (precautionary phase),iron-ore-mining-in-morro-do-pilar-minas-gerais-brazil
#ee2c2c,4,In REACTION to the implementation (during construction or operation),pande-temane-natural-gas-pipeline-mozambiquesouth-africa
#46a546,3,PREVENTIVE resistance (precautionary phase),entre-lo-sostenible-y-el-rechazo-el-cultivo-de-concha-abanico-argopecten-purpiratus-en-el-litoral-costero-del-peru
#7a43b6,5,Mobilization for reparations once impacts have been felt,coca-cola-and-groundwater-exploitation
#46a546,3,PREVENTIVE resistance (precautionary phase),aprovechamiento-hidroelectrico-de-usos-multiples-paso-de-la-reyna
#7a43b6,5,Mobilization for reparations once impacts have been felt,pollution-from-oil-refinery-in-sisak-croatia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),oil-explosion-in-baghjan-tinsukia-assam-india
#ee2c2c,4,In REACTION to the implementation (during construction or operation),java-7-coal-fired-power-plant-indonesia1
#7a43b6,5,Mobilization for reparations once impacts have been felt,closure-of-coal-in-port-august-south-australia
#46a546,3,PREVENTIVE resistance (precautionary phase),hydraulic-fracking-egypt
#46a546,3,PREVENTIVE resistance (precautionary phase),genetically-modified-organisms-in-turkey
#7a43b6,5,Mobilization for reparations once impacts have been felt,pasta-de-conchos-mine-disaster-mexico
#46a546,3,PREVENTIVE resistance (precautionary phase),bgmea-building-illegal-bangladesh
#7a43b6,5,Mobilization for reparations once impacts have been felt,ashio-copper-mine-japan
#46a546,3,PREVENTIVE resistance (precautionary phase),idaho-maryland-gold-mine-in-grass-valley-california-usa
#ee2c2c,4,In REACTION to the implementation (during construction or operation),dust-pollution-from-long-thanh-airport-construction-vietnam
#999999,1,UNKNOWN,carbon-black-emission-from-warri-refinery-nigeria
#46a546,3,PREVENTIVE resistance (precautionary phase),ancasti-se-moviliza-contra-la-mineria-de-litio
#ee2c2c,4,In REACTION to the implementation (during construction or operation),tumring-rubber-concession-kampong-thom-province-cambodia
#46a546,3,PREVENTIVE resistance (precautionary phase),nuclear-waste-disposal-at-trgovska-gora-croatia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),takalar-fisherfolk-against-sea-sand-mining
#7a43b6,5,Mobilization for reparations once impacts have been felt,hevea-plantation-in-kribi
#999999,1,UNKNOWN,lignite-mining-cottbus-nord-lakoma-germany
#46a546,3,PREVENTIVE resistance (precautionary phase),titanium-mining-project-projeto-retiro-in-sao-jose-do-norte-rio-grande-do-sul-brasil
#7a43b6,5,Mobilization for reparations once impacts have been felt,high-mercury-level-in-cosmetics
#46a546,3,PREVENTIVE resistance (precautionary phase),uruguay-no-mineria-de-hierro
#46a546,3,PREVENTIVE resistance (precautionary phase),sedano-fracking-project-bnk-petroleum-burgos
#ee2c2c,4,In REACTION to the implementation (during construction or operation),rerouting-of-toplodolska-river-serbia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),kpl-conflict-karnataka-india
#ee2c2c,4,In REACTION to the implementation (during construction or operation),revendications-of-the-gourmantche-people-on-the-pama-reserve-burkina-faso
#ee2c2c,4,In REACTION to the implementation (during construction or operation),lynas-refinery-in-kuantan
#7a43b6,5,Mobilization for reparations once impacts have been felt,quilomboas-of-conceicao-das-crioulass-struggle-for-land-and-water-in-salgueiro-pe-brazil
#ee2c2c,4,In REACTION to the implementation (during construction or operation),cargill-agricola-port-for-soy-export-brazil
#46a546,3,PREVENTIVE resistance (precautionary phase),women-activists-against-south-mathiatis-mine-cyprus
#46a546,3,PREVENTIVE resistance (precautionary phase),makah-native-american-tribe
#46a546,3,PREVENTIVE resistance (precautionary phase),nuclear-waste-dump-poland
#ee2c2c,4,In REACTION to the implementation (during construction or operation),mainland-mine-analanjirofo-madagascar
#ee2c2c,4,In REACTION to the implementation (during construction or operation),pitinga-mine-amazonas-brazil
#ee2c2c,4,In REACTION to the implementation (during construction or operation),nuclear-power-station-in-tihange-belgium
#999999,1,UNKNOWN,dandora-landfill-in-nairobi-kenya
#7a43b6,5,Mobilization for reparations once impacts have been felt,las-invasiones-a-las-zonas-comunales-y-conservacion-ambiental-de-milpa-alta
#ee2c2c,4,In REACTION to the implementation (during construction or operation),socially-equitable-urban-transportation-pune-india
#ee2c2c,4,In REACTION to the implementation (during construction or operation),green-resources-platantions-tanzania
#7a43b6,5,Mobilization for reparations once impacts have been felt,comunidad-de-huachon-against-statkraft
#46a546,3,PREVENTIVE resistance (precautionary phase),indramayu-coal-power-plant-west-java-indonesia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),raid-de-himalaya-rally-india
#ee2c2c,4,In REACTION to the implementation (during construction or operation),kaiga-atomic-power-station-karnataka-india
#7a43b6,5,Mobilization for reparations once impacts have been felt,pollution-of-ergene-river-and-basin-turkey
#46a546,3,PREVENTIVE resistance (precautionary phase),innovative-waste-utilization-iwu
