UID,name,environmental_impact
vindelalven-hydel-project-sweden,Soil erosion,
vindelalven-hydel-project-sweden,Deforestation and loss of vegetation cover,
vindelalven-hydel-project-sweden,Large-scale disturbance of hydro and geological systems,
land-grabbing-and-filling-up-of-wetlands,"Biodiversity loss (wildlife, agro-diversity)",
land-grabbing-and-filling-up-of-wetlands,"Floods (river, coastal, mudflow)",
land-grabbing-and-filling-up-of-wetlands,Loss of landscape/aesthetic degradation,
land-grabbing-and-filling-up-of-wetlands,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
land-grabbing-and-filling-up-of-wetlands,Large-scale disturbance of hydro and geological systems,
land-grabbing-and-filling-up-of-wetlands,Reduced ecological / hydrological connectivity,
land-grabbing-and-filling-up-of-wetlands,Groundwater pollution or depletion,
luoding-incinerator-guangzhou-china,Air pollution,
mineria-en-jardin-antioquia-colombia,"Biodiversity loss (wildlife, agro-diversity)",
mineria-en-jardin-antioquia-colombia,Food insecurity (crop damage),
mineria-en-jardin-antioquia-colombia,Loss of landscape/aesthetic degradation,
mineria-en-jardin-antioquia-colombia,Soil erosion,
mineria-en-jardin-antioquia-colombia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
mineria-en-jardin-antioquia-colombia,Mine tailing spills,
illegal-boreholes-for-strawberry-farming-in-donana,"Biodiversity loss (wildlife, agro-diversity)",
illegal-boreholes-for-strawberry-farming-in-donana,Loss of landscape/aesthetic degradation,
illegal-boreholes-for-strawberry-farming-in-donana,Deforestation and loss of vegetation cover,
illegal-boreholes-for-strawberry-farming-in-donana,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
illegal-boreholes-for-strawberry-farming-in-donana,Groundwater pollution or depletion,
illegal-boreholes-for-strawberry-farming-in-donana,Large-scale disturbance of hydro and geological systems,
illegal-boreholes-for-strawberry-farming-in-donana,Reduced ecological / hydrological connectivity,
illegal-boreholes-for-strawberry-farming-in-donana,Desertification/Drought,
illegal-boreholes-for-strawberry-farming-in-donana,Soil erosion,
pt-ampibabo-and-pt-agri-toribulu-oil-palm-companies-sulawesi-indonesia,Large-scale disturbance of hydro and geological systems,
pt-ampibabo-and-pt-agri-toribulu-oil-palm-companies-sulawesi-indonesia,Reduced ecological / hydrological connectivity,
pt-ampibabo-and-pt-agri-toribulu-oil-palm-companies-sulawesi-indonesia,"Biodiversity loss (wildlife, agro-diversity)",
pt-ampibabo-and-pt-agri-toribulu-oil-palm-companies-sulawesi-indonesia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
pt-ampibabo-and-pt-agri-toribulu-oil-palm-companies-sulawesi-indonesia,Soil erosion,
pt-ampibabo-and-pt-agri-toribulu-oil-palm-companies-sulawesi-indonesia,Groundwater pollution or depletion,
exxaro-leeuwpan-mining-project-south-africa,Air pollution,
exxaro-leeuwpan-mining-project-south-africa,"Biodiversity loss (wildlife, agro-diversity)",
exxaro-leeuwpan-mining-project-south-africa,Food insecurity (crop damage),
exxaro-leeuwpan-mining-project-south-africa,Loss of landscape/aesthetic degradation,
exxaro-leeuwpan-mining-project-south-africa,Noise pollution,
exxaro-leeuwpan-mining-project-south-africa,Soil contamination,
exxaro-leeuwpan-mining-project-south-africa,Deforestation and loss of vegetation cover,
exxaro-leeuwpan-mining-project-south-africa,Groundwater pollution or depletion,
exxaro-leeuwpan-mining-project-south-africa,Reduced ecological / hydrological connectivity,
exxaro-leeuwpan-mining-project-south-africa,Desertification/Drought,
exxaro-leeuwpan-mining-project-south-africa,Global warming,
exxaro-leeuwpan-mining-project-south-africa,Soil erosion,
exxaro-leeuwpan-mining-project-south-africa,Waste overflow,
exxaro-leeuwpan-mining-project-south-africa,Oil spills,
exxaro-leeuwpan-mining-project-south-africa,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
exxaro-leeuwpan-mining-project-south-africa,Large-scale disturbance of hydro and geological systems,
exxaro-leeuwpan-mining-project-south-africa,Mine tailing spills,
kosova-e-re-lignite-power-plant,Air pollution,
kosova-e-re-lignite-power-plant,Global warming,
kosova-e-re-lignite-power-plant,Loss of landscape/aesthetic degradation,
kosova-e-re-lignite-power-plant,Noise pollution,
kosova-e-re-lignite-power-plant,Soil contamination,
kosova-e-re-lignite-power-plant,Soil erosion,
kosova-e-re-lignite-power-plant,Deforestation and loss of vegetation cover,
kosova-e-re-lignite-power-plant,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
kosova-e-re-lignite-power-plant,Groundwater pollution or depletion,
coastal-zone-megaprojects-el-salvador,"Biodiversity loss (wildlife, agro-diversity)",
coastal-zone-megaprojects-el-salvador,Food insecurity (crop damage),
coastal-zone-megaprojects-el-salvador,Loss of landscape/aesthetic degradation,
coastal-zone-megaprojects-el-salvador,Deforestation and loss of vegetation cover,
coastal-zone-megaprojects-el-salvador,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
coastal-zone-megaprojects-el-salvador,Reduced ecological / hydrological connectivity,
45-people-arrested-for-protesting-against-pollution-by-iron-ore-mining-in-sonshi-goa,Groundwater pollution or depletion,
45-people-arrested-for-protesting-against-pollution-by-iron-ore-mining-in-sonshi-goa,Large-scale disturbance of hydro and geological systems,
45-people-arrested-for-protesting-against-pollution-by-iron-ore-mining-in-sonshi-goa,Reduced ecological / hydrological connectivity,
45-people-arrested-for-protesting-against-pollution-by-iron-ore-mining-in-sonshi-goa,Air pollution,
45-people-arrested-for-protesting-against-pollution-by-iron-ore-mining-in-sonshi-goa,"Biodiversity loss (wildlife, agro-diversity)",
45-people-arrested-for-protesting-against-pollution-by-iron-ore-mining-in-sonshi-goa,Food insecurity (crop damage),
45-people-arrested-for-protesting-against-pollution-by-iron-ore-mining-in-sonshi-goa,Loss of landscape/aesthetic degradation,
45-people-arrested-for-protesting-against-pollution-by-iron-ore-mining-in-sonshi-goa,Soil erosion,
45-people-arrested-for-protesting-against-pollution-by-iron-ore-mining-in-sonshi-goa,Deforestation and loss of vegetation cover,
45-people-arrested-for-protesting-against-pollution-by-iron-ore-mining-in-sonshi-goa,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
fracking-en-municipios-del-maestrat-castellon-comunitat-valenciana,Loss of landscape/aesthetic degradation,
fracking-en-municipios-del-maestrat-castellon-comunitat-valenciana,Soil contamination,
fracking-en-municipios-del-maestrat-castellon-comunitat-valenciana,Oil spills,
fracking-en-municipios-del-maestrat-castellon-comunitat-valenciana,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
fracking-en-municipios-del-maestrat-castellon-comunitat-valenciana,Groundwater pollution or depletion,
fracking-en-municipios-del-maestrat-castellon-comunitat-valenciana,Reduced ecological / hydrological connectivity,
mineria-en-el-cerro-sagrado-care-perro-antioquia,Loss of landscape/aesthetic degradation,
mineria-en-el-cerro-sagrado-care-perro-antioquia,Deforestation and loss of vegetation cover,
mineria-en-el-cerro-sagrado-care-perro-antioquia,Air pollution,
mineria-en-el-cerro-sagrado-care-perro-antioquia,"Biodiversity loss (wildlife, agro-diversity)",
mineria-en-el-cerro-sagrado-care-perro-antioquia,Desertification/Drought,
mineria-en-el-cerro-sagrado-care-perro-antioquia,Food insecurity (crop damage),
mineria-en-el-cerro-sagrado-care-perro-antioquia,Soil contamination,
mineria-en-el-cerro-sagrado-care-perro-antioquia,Soil erosion,
mineria-en-el-cerro-sagrado-care-perro-antioquia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
mineria-en-el-cerro-sagrado-care-perro-antioquia,Groundwater pollution or depletion,
mineria-en-el-cerro-sagrado-care-perro-antioquia,Large-scale disturbance of hydro and geological systems,
mineria-en-el-cerro-sagrado-care-perro-antioquia,Reduced ecological / hydrological connectivity,
mineria-en-el-cerro-sagrado-care-perro-antioquia,Mine tailing spills,
macarthur-metallic-black-sand-mining,Air pollution,
macarthur-metallic-black-sand-mining,"Biodiversity loss (wildlife, agro-diversity)",
macarthur-metallic-black-sand-mining,"Floods (river, coastal, mudflow)",
macarthur-metallic-black-sand-mining,Food insecurity (crop damage),
macarthur-metallic-black-sand-mining,Loss of landscape/aesthetic degradation,
macarthur-metallic-black-sand-mining,Noise pollution,
macarthur-metallic-black-sand-mining,Soil contamination,
macarthur-metallic-black-sand-mining,Waste overflow,
macarthur-metallic-black-sand-mining,Deforestation and loss of vegetation cover,
macarthur-metallic-black-sand-mining,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
macarthur-metallic-black-sand-mining,Groundwater pollution or depletion,
macarthur-metallic-black-sand-mining,Large-scale disturbance of hydro and geological systems,
macarthur-metallic-black-sand-mining,Reduced ecological / hydrological connectivity,
macarthur-metallic-black-sand-mining,Desertification/Drought,
macarthur-metallic-black-sand-mining,Soil erosion,
macarthur-metallic-black-sand-mining,Oil spills,
macarthur-metallic-black-sand-mining,Mine tailing spills,
russas-valparaiso-redd-projects-acre-brazil,"Biodiversity loss (wildlife, agro-diversity)",
russas-valparaiso-redd-projects-acre-brazil,Food insecurity (crop damage),
russas-valparaiso-redd-projects-acre-brazil,Loss of landscape/aesthetic degradation,
russas-valparaiso-redd-projects-acre-brazil,Other Environmental impacts,
ecological-disaster-on-popular-khalaktyrsky-beach-kamchatka-region,"Biodiversity loss (wildlife, agro-diversity)",
ecological-disaster-on-popular-khalaktyrsky-beach-kamchatka-region,Loss of landscape/aesthetic degradation,
ecological-disaster-on-popular-khalaktyrsky-beach-kamchatka-region,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
ecological-disaster-on-popular-khalaktyrsky-beach-kamchatka-region,Reduced ecological / hydrological connectivity,
ecological-disaster-on-popular-khalaktyrsky-beach-kamchatka-region,Large-scale disturbance of hydro and geological systems,
dominican-republic-farmers-are-threatened-by-a-new-seed-bill-project,"Biodiversity loss (wildlife, agro-diversity)",
dominican-republic-farmers-are-threatened-by-a-new-seed-bill-project,Food insecurity (crop damage),
dominican-republic-farmers-are-threatened-by-a-new-seed-bill-project,Genetic contamination,
dominican-republic-farmers-are-threatened-by-a-new-seed-bill-project,Soil contamination,
dominican-republic-farmers-are-threatened-by-a-new-seed-bill-project,Loss of landscape/aesthetic degradation,
ivory-coast-farmworkers-alleging-that-they-became-sterile-from-exposure-to-dbcp,"Biodiversity loss (wildlife, agro-diversity)",
ivory-coast-farmworkers-alleging-that-they-became-sterile-from-exposure-to-dbcp,Loss of landscape/aesthetic degradation,
ivory-coast-farmworkers-alleging-that-they-became-sterile-from-exposure-to-dbcp,Soil contamination,
ivory-coast-farmworkers-alleging-that-they-became-sterile-from-exposure-to-dbcp,Groundwater pollution or depletion,
pollution-of-the-obangue-river-also-dubanga-river,"Biodiversity loss (wildlife, agro-diversity)",
pollution-of-the-obangue-river-also-dubanga-river,Food insecurity (crop damage),
pollution-of-the-obangue-river-also-dubanga-river,Oil spills,
pollution-of-the-obangue-river-also-dubanga-river,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
shale-gas-hydraulic-fracturing-ile-anticosti,"Biodiversity loss (wildlife, agro-diversity)",
shale-gas-hydraulic-fracturing-ile-anticosti,Global warming,
shale-gas-hydraulic-fracturing-ile-anticosti,Deforestation and loss of vegetation cover,
shale-gas-hydraulic-fracturing-ile-anticosti,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
shale-gas-hydraulic-fracturing-ile-anticosti,Air pollution,
shale-gas-hydraulic-fracturing-ile-anticosti,Loss of landscape/aesthetic degradation,
shale-gas-hydraulic-fracturing-ile-anticosti,Soil contamination,
shale-gas-hydraulic-fracturing-ile-anticosti,Soil erosion,
shale-gas-hydraulic-fracturing-ile-anticosti,Oil spills,
shale-gas-hydraulic-fracturing-ile-anticosti,Groundwater pollution or depletion,
shale-gas-hydraulic-fracturing-ile-anticosti,Large-scale disturbance of hydro and geological systems,
shale-gas-hydraulic-fracturing-ile-anticosti,Reduced ecological / hydrological connectivity,
rubber-tree-plantation-near-de-dja-reserve,Air pollution,
rubber-tree-plantation-near-de-dja-reserve,"Biodiversity loss (wildlife, agro-diversity)",
rubber-tree-plantation-near-de-dja-reserve,Food insecurity (crop damage),
rubber-tree-plantation-near-de-dja-reserve,Global warming,
rubber-tree-plantation-near-de-dja-reserve,Loss of landscape/aesthetic degradation,
rubber-tree-plantation-near-de-dja-reserve,Noise pollution,
rubber-tree-plantation-near-de-dja-reserve,Soil contamination,
rubber-tree-plantation-near-de-dja-reserve,Soil erosion,
rubber-tree-plantation-near-de-dja-reserve,Deforestation and loss of vegetation cover,
rubber-tree-plantation-near-de-dja-reserve,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
rubber-tree-plantation-near-de-dja-reserve,Groundwater pollution or depletion,
rubber-tree-plantation-near-de-dja-reserve,Reduced ecological / hydrological connectivity,
killing-of-ashaninka-leader-estela-casanto-mauricio-in-junin-peru,"Biodiversity loss (wildlife, agro-diversity)",
killing-of-ashaninka-leader-estela-casanto-mauricio-in-junin-peru,Deforestation and loss of vegetation cover,
asbestos-in-salonit-anhovo-slovenia,Air pollution,
asbestos-in-salonit-anhovo-slovenia,"Biodiversity loss (wildlife, agro-diversity)",
asbestos-in-salonit-anhovo-slovenia,Food insecurity (crop damage),
asbestos-in-salonit-anhovo-slovenia,Soil contamination,
asbestos-in-salonit-anhovo-slovenia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
mining-in-tumpang-pitu-banyuwangi-east-java-indonesia,"Floods (river, coastal, mudflow)",
mining-in-tumpang-pitu-banyuwangi-east-java-indonesia,Waste overflow,
mining-in-tumpang-pitu-banyuwangi-east-java-indonesia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
mining-in-tumpang-pitu-banyuwangi-east-java-indonesia,Reduced ecological / hydrological connectivity,
mining-in-tumpang-pitu-banyuwangi-east-java-indonesia,Mine tailing spills,
mining-in-tumpang-pitu-banyuwangi-east-java-indonesia,Loss of landscape/aesthetic degradation,
mining-in-tumpang-pitu-banyuwangi-east-java-indonesia,Deforestation and loss of vegetation cover,
military-polygon-on-sinjajevina-montenegro,Air pollution,
